PricingKey,ProductKey,ChannelKey,EffectiveDateKey,ChannelMRP,TransferPrice,MarginSpreadAmount,MarginSpreadPct,SourceSystem,ETL_LoadedAt
788,16,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
789,17,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
790,18,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
791,19,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
792,21,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
793,22,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
794,24,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
795,25,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
796,26,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
797,27,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
798,28,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
799,29,7,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
800,540,7,20220501,1695.00,424.00,1271.00,299.76,May 2022 Pricing Master,2026-09-07T07:48:47.421676
801,1296,7,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
802,1294,7,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
803,1293,7,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
804,1292,7,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
805,1295,7,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
806,1290,7,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
807,1291,7,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
808,813,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
809,812,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
810,811,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
811,814,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
812,809,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
813,810,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
814,914,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
815,913,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
816,912,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
817,915,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
818,910,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
819,911,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
820,849,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
821,848,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
822,847,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
823,850,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
824,845,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
825,846,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
826,860,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
827,859,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
828,858,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
829,861,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
830,856,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
831,857,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
832,819,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
833,818,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
834,817,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
835,820,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
836,815,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
837,816,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
838,789,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
839,788,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
840,787,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
841,790,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
842,785,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
843,786,8,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
844,667,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
845,666,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
846,665,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
847,668,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
848,663,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
849,664,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
850,727,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
851,726,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
852,725,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
853,728,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
854,723,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
855,724,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
856,758,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
857,757,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
858,756,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
859,759,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
860,754,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
861,755,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
862,890,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
863,889,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
864,888,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
865,891,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
866,886,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
867,887,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
868,746,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
869,745,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
870,744,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
871,747,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
872,742,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
873,743,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
874,715,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
875,714,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
876,713,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
877,716,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
878,711,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
879,712,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
880,673,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
881,672,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
882,671,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
883,674,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
884,669,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
885,670,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
886,831,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
887,830,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
888,829,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
889,832,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
890,827,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
891,828,8,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
892,884,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
893,883,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
894,882,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
895,885,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
896,880,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
897,881,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
898,783,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
899,782,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
900,781,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
901,784,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
902,779,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
903,780,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
904,631,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
905,630,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
906,629,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
907,632,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
908,627,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
909,628,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
910,896,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
911,895,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
912,894,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
913,897,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
914,892,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
915,893,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
916,625,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
917,624,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
918,623,8,20220501,2195.00,505.00,1690.00,334.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
919,1259,9,20220501,2195.00,615.00,1580.00,256.91,May 2022 Pricing Master,2026-09-07T07:48:47.421676
920,1102,9,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
921,20,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
922,1304,9,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
923,1302,9,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
924,1301,9,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
925,1300,9,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
926,1303,9,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
927,1298,9,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
928,1299,9,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
929,1318,9,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
930,1316,9,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
931,1315,9,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
932,1314,9,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
933,1317,9,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
934,1312,9,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
935,1313,9,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
936,1311,9,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
937,1309,9,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
938,1308,9,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
939,1307,9,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
940,1310,9,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
941,1305,9,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
942,1306,9,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
943,23,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
944,1101,9,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
945,11,9,20220501,4549.00,1165.00,3384.00,290.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
946,4,9,20220501,630.50,630.50,0.00,0.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
947,1331,9,20220501,498.00,498.00,0.00,0.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
948,1258,9,20220501,2195.00,615.00,1580.00,256.91,May 2022 Pricing Master,2026-09-07T07:48:47.421676
949,1327,9,20220501,1365.00,1523.00,-158.00,-10.37,May 2022 Pricing Master,2026-09-07T07:48:47.421676
950,33,9,20220501,733.95,733.95,0.00,0.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
951,554,9,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
952,537,9,20220501,1895.00,424.00,1471.00,346.93,May 2022 Pricing Master,2026-09-07T07:48:47.421676
953,35,9,20220501,3149.00,859.00,2290.00,266.59,May 2022 Pricing Master,2026-09-07T07:48:47.421676
954,15,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
955,16,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
956,17,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
957,18,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
958,19,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
959,21,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
960,22,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
961,24,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
962,25,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
963,26,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
964,27,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
965,28,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
966,29,9,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
967,540,9,20220501,1895.00,424.00,1471.00,346.93,May 2022 Pricing Master,2026-09-07T07:48:47.421676
968,1296,9,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
969,1294,9,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
970,1293,9,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
971,1292,9,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
972,1295,9,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
973,1290,9,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
974,1291,9,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
975,813,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
976,812,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
977,811,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
978,814,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
979,809,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
980,810,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
981,914,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
982,913,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
983,912,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
984,915,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
985,910,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
986,911,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
987,849,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
988,848,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
989,847,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
990,850,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
991,845,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
992,846,10,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
